"","State","StateFP","CountyName","GDXCountyName","CountyFP","ClassFP","FY","VetPop","TotX","CP","Cons","EduVoc","Loan","GOE","InsInd","MedCare","Uniques"
"2471","TN","47","HUMPHREYS COUNTY","HUMPHREYS","085","H1","2015",1830.357775237,11779.6932461741,"6780.45",0,455.729,0,0,45.47,4498.04424617412,419
"2472","TN","47","JACKSON COUNTY","JACKSON","087","H1","2015",940.6716171578,5947.37275422076,"2389.454",0,211.095,0,0,77.315,3269.50875422076,329
"2473","TN","47","JEFFERSON COUNTY","JEFFERSON","089","H1","2015",4924.585245129,33159.7255269348,"19904.196",0,1283.582,0,0,431.921,11540.0265269348,1422
"2474","TN","47","JOHNSON COUNTY","JOHNSON","091","H1","2015",1606.52528058,18103.1000058857,"8790.498",0,148.424,0,0,52.069,9112.10900588573,717
"2475","TN","47","KNOX COUNTY","KNOX","093","H1","2015",33705.695815896,182291.15813551,"107975.118",547.02646,19370.286,0,209.59587,2975.932,51213.1998055102,7438
"2476","TN","47","LAKE COUNTY","LAKE","095","H1","2015",523.4815963317,4079.22962220588,"1447.071",0,34.111,0,0,6.969,2591.07862220589,118
"2477","TN","47","LAUDERDALE COUNTY","LAUDERDALE","097","H1","2015",1893.5051498305,12074.453038241,"6553.237",0,212.473,0,0,112.614,5196.12903824104,491
"2478","TN","47","LAWRENCE COUNTY","LAWRENCE","099","H1","2015",2768.5004098526,25525.9417009496,"15775.387",0,840.421,0,0,117.418,8792.71570094957,835
"2479","TN","47","LEWIS COUNTY","LEWIS","101","H1","2015",864.3798883449,7303.75379710305,"4198.52",0,159.202,0,0,44.891,2901.14079710305,341
"2480","TN","47","LINCOLN COUNTY","LINCOLN","103","H1","2015",2915.239455168,16855.9718712724,"10011.674",0,633.832,0,0,93.715,6116.75087127238,594
"2481","TN","47","LOUDON COUNTY","LOUDON","105","H1","2015",5333.1209528947,25548.9901301316,"17557.962",0,1489.167,0,0,367.109,6134.7521301316,1007
"2482","TN","47","MCMINN COUNTY","MC MINN","107","H1","2015",4339.454976846,27183.1884838432,"16952.844",0,1084.606,0,0,164.717,8981.02148384323,1188
"2483","TN","47","MCNAIRY COUNTY","MC NAIRY","109","H1","2015",2776.2006581123,15603.6443576947,"10119.608",0,470.44,0,0,62.946,4950.65035769465,574
"2484","TN","47","MACON COUNTY","MACON","111","H1","2015",1626.3659979791,9059.54335431809,"4631.343",0,183.515,0,0,69.784,4174.90135431809,365
"2485","TN","47","MADISON COUNTY","MADISON","113","H1","2015",6638.2223686777,42533.7068793169,"26466.178",0,2369.953,0,0,250.416,13447.1598793169,1712
"2486","TN","47","MARION COUNTY","MARION","115","H1","2015",2233.854282757,10602.9172011853,"4865.69",0,392.773,0,0,60.039,5284.4152011853,616
"2487","TN","47","MARSHALL COUNTY","MARSHALL","117","H1","2015",2286.1451105786,17948.457167949,"8430.189",0,548.256,0,0,195.31,8774.70216794898,697
"2488","TN","47","MAURY COUNTY","MAURY","119","H1","2015",6987.0273189265,46167.508460335,"25337.734",0,2773.021,0,0,427.033,17629.720460335,1607
"2489","TN","47","MEIGS COUNTY","MEIGS","121","H1","2015",1158.5633761734,7551.88629726117,"5154.673",0,275.013,0,0,54.332,2067.86829726117,290
"2490","TN","47","MONROE COUNTY","MONROE","123","H1","2015",3481.67344971,22575.3361958523,"15115.648",0,706.977,0,0,215.467,6537.24419585227,916
"2491","TN","47","MONTGOMERY COUNTY","MONTGOMERY","125","H1","2015",27379.2744445719,391601.222970865,"248973.886",0,64686.865,0,0,2093.575,75846.8969708651,9865
"2492","TN","47","MOORE COUNTY","MOORE","127","H6","2015",601.893614272,2611.12267005943,"1019.341",0,127.087,0,0,1.075,1463.61967005943,150
"2493","TN","47","MORGAN COUNTY","MORGAN","129","H1","2015",1732.2235945899,9296.15533724999,"5409.643",0,341.807,0,0,89.15,3455.55533724999,485
"2494","TN","47","OBION COUNTY","OBION","131","H1","2015",2608.3029846508,15497.7870239316,"8199.56",0,471.893,0,0,56.101,6770.23302393158,717
"2495","TN","47","OVERTON COUNTY","OVERTON","133","H1","2015",1718.9236621911,11283.5298692837,"6716.431",0,341.338,0,0,77.879,4147.8818692837,560
"2496","TN","47","PERRY COUNTY","PERRY","135","H1","2015",670.1655325521,6737.84120245386,"3577.627",0,79.642,0,0,12.645,3067.92720245386,247
"2497","TN","47","PICKETT COUNTY","PICKETT","137","H1","2015",525.9373464922,3832.83757293799,"2649.649",0,41.473,0,0,20.216,1121.49957293799,185
"2498","TN","47","POLK COUNTY","POLK","139","H1","2015",1470.9984615886,9548.7981661317,"6502.457",0,278.466,0,0,62.957,2704.9181661317,375
"2499","TN","47","PUTNAM COUNTY","PUTNAM","141","H1","2015",5406.525293948,39023.7054283087,"22636.734",0,2832.083,0,0,301.922,13252.9664283087,1746
"2500","TN","47","RHEA COUNTY","RHEA","143","H1","2015",2724.522871481,16731.5738322207,"11331.845",0,461.258,0,0,184.464,4754.0068322207,625
"2501","TN","47","ROANE COUNTY","ROANE","145","H1","2015",5400.2880265221,30381.3270606013,"20220.818",0,1194.322,0,0,236.937,8729.25006060132,1278
"2502","TN","47","ROBERTSON COUNTY","ROBERTSON","147","H1","2015",5604.3175906892,42001.2498934532,"24184.337",0,3800.539,0,0,288.743,13727.6308934532,1211
"2503","TN","47","RUTHERFORD COUNTY","RUTHERFORD","149","H1","2015",21299.872323981,203529.132677695,"74438.536",0,18280.928,0,1611.74808,1321.056,107876.864597695,6221
"2504","TN","47","SCOTT COUNTY","SCOTT","151","H1","2015",1542.5622082062,10625.0702050637,"7186.152",0,291.506,0,0,88.786,3058.62620506371,470
"2505","TN","47","SEQUATCHIE COUNTY","SEQUATCHIE","153","H1","2015",1087.1812342543,12282.7949490623,"8605.378",0,489.369,0,0,23.916,3164.13194906231,368
"2506","TN","47","SEVIER COUNTY","SEVIER","155","H1","2015",7491.4559707442,55830.0357304358,"35344.274",0,2194.052,0,0,1067.508,17224.2017304358,2582
"2507","TN","47","SHELBY COUNTY","SHELBY","157","H1","2015",55255.265179805,517736.52608584,"212694.228",4819.55196,32336.34,0,3019.43379,5389.617,259477.35533584,17850
"2508","TN","47","SMITH COUNTY","SMITH","159","H1","2015",1456.4915900004,6892.44935717397,"3834.279",0,278.684,0,0,19.532,2759.95435717397,321
"2509","TN","47","STEWART COUNTY","STEWART","161","H1","2015",2048.496813863,19053.8243663572,"12569.631",0,1638.391,0,0,58.923,4786.87936635719,586
"2510","TN","47","SULLIVAN COUNTY","SULLIVAN","163","H1","2015",14384.9506870165,133749.187768905,"68600.66",0,3470.202,0,0,990.542,60687.7837689046,5453
"2511","TN","47","SUMNER COUNTY","SUMNER","165","H1","2015",13489.5719526331,80642.7320951156,"43010.82",0,6006.144,0,0,748.749,30877.0190951156,2799
"2512","TN","47","TIPTON COUNTY","TIPTON","167","H1","2015",6113.202674154,42326.7433231203,"24178.041",0,3996.934,0,0,338.895,13812.8733231203,1415
"2513","TN","47","TROUSDALE COUNTY","TROUSDALE","169","H6","2015",649.3196830803,4192.32402091879,"1840.073",0,71.071,0,0,21.095,2260.08502091879,169
"2514","TN","47","UNICOI COUNTY","UNICOI","171","H1","2015",1957.8756354274,22927.3133001194,"9698.71",0,376.922,0,0,16.313,12835.3683001194,898
"2515","TN","47","UNION COUNTY","UNION","173","H1","2015",1272.7294753709,6709.27300270806,"4000.976",0,185.217,0,0,11.135,2511.94500270806,382
"2516","TN","47","VAN BUREN COUNTY","VAN BUREN","175","H1","2015",504.35287164,2974.47802282177,"1346.041",0,47.366,0,0,15.117,1565.95402282177,190
"2517","TN","47","WARREN COUNTY","WARREN","177","H1","2015",2514.7905154201,26218.5406645184,"11718.917",0,646.23,0,0,259.974,13593.4196645184,1071
"2518","TN","47","WASHINGTON COUNTY","WASHINGTON","179","H1","2015",11523.193835876,167434.172442632,"65231.238",3844.2306,5108.871,0,3976.26093,672.433,88601.1389126321,5665
"2519","TN","47","WAYNE COUNTY","WAYNE","181","H1","2015",1363.081680406,7176.1066330789,"3637.797",0,206.04,0,0,24.465,3307.8046330789,322
"2520","TN","47","WEAKLEY COUNTY","WEAKLEY","183","H1","2015",2564.0235183476,14537.7304985916,"7395.075",0,1134.312,0,0,59.786,5948.55749859157,583
"2521","TN","47","WHITE COUNTY","WHITE","185","H1","2015",2152.2044756748,15797.74022484,"9239.822",0,488.655,0,0,90.378,5978.88522483998,713
"2522","TN","47","WILLIAMSON COUNTY","WILLIAMSON","187","H1","2015",10633.953648932,47921.4862739089,"28011.708",0,4382.142,0,0,1203.972,14323.6642739089,1579
"2523","TN","47","WILSON COUNTY","WILSON","189","H1","2015",9557.473754072,63815.2153867881,"32059.357",0,4048.571,0,0,776.034,26931.2533867881,2347
"2524","TX","48","ANDERSON COUNTY","ANDERSON","001","H1","2015",4993.6050040978,30973.5783793377,"18799.797",0,942.747,0,0,365.949,10865.0853793377,1291
"2525","TX","48","ANDREWS COUNTY","ANDREWS","003","H1","2015",810.1165278564,3293.33702065334,"1684.093",0,271.903,0,0,12.453,1324.88802065334,151
"2526","TX","48","ANGELINA COUNTY","ANGELINA","005","H1","2015",6123.70897733,48327.1814875949,"27733.01",0,1902.339,0,0,543.571,18148.2614875949,2171
"2527","TX","48","ARANSAS COUNTY","ARANSAS","007","H1","2015",3040.730266713,17352.0878567278,"10586.743",0,434.858,0,0,66.604,6263.8828567278,677
"2528","TX","48","ARCHER COUNTY","ARCHER","009","H1","2015",809.9640671069,3239.54272829166,"1797.459",0,91.146,0,0,22.272,1328.66572829166,177
"2529","TX","48","ARMSTRONG COUNTY","ARMSTRONG","011","H1","2015",177.8241421931,1459.83578979713,"485.372",0,14.703,0,0,6.342,953.418789797132,73
"2530","TX","48","ATASCOSA COUNTY","ATASCOSA","013","H1","2015",3424.1062449833,29150.8649690439,"17798.19",0,1626.244,0,0,113.195,9613.23596904385,1013
"2531","TX","48","AUSTIN COUNTY","AUSTIN","015","H1","2015",2300.927364364,11326.5514879208,"6722.1",0,636.038,0,0,168.475,3799.93848792082,428
"2532","TX","48","BAILEY COUNTY","BAILEY","017","H1","2015",292.3928679064,1387.22229303027,"965.574",0,23.134,0,0,30,368.514293030267,89
"2533","TX","48","BANDERA COUNTY","BANDERA","019","H1","2015",2669.000383777,27957.0720432261,"14577.989",0,1014.742,0,0,540.317,11824.0240432261,950
"2534","TX","48","BASTROP COUNTY","BASTROP","021","H1","2015",8014.805550788,48795.7501570977,"27027.111",0,2817.007,0,0,379.073,18572.5591570977,1836
"2535","TX","48","BAYLOR COUNTY","BAYLOR","023","H1","2015",316.0046557531,1745.16971183865,"1195.045",0,59.961,0,0,0.291,489.872711838653,79
"2536","TX","48","BEE COUNTY","BEE","025","H1","2015",2572.228494397,14210.7717718745,"7986.66",0,665.308,0,0,103.358,5455.44577187445,506
"2537","TX","48","BELL COUNTY","BELL","027","H1","2015",50559.239296172,830608.871299387,"478904.092",6006.14406,114464.881,0,3255.41271,4166.808,223811.533529387,23275
"2538","TX","48","BEXAR COUNTY","BEXAR","029","H1","2015",156510.19869055,1920711.00877671,"1124021.815",6638.73371,233894.724,0,10629.76146,13199.301,532326.67360671,51646
"2539","TX","48","BLANCO COUNTY","BLANCO","031","H1","2015",1401.8397072959,6959.05305766533,"3819.141",0,339.877,0,0,143.649,2656.38605766533,295
"2540","TX","48","BORDEN COUNTY","BORDEN","033","H1","2015",48.9639648578,134.877449512264,"22.705",0,4.026,0,0,0,108.146449512264,16
"2541","TX","48","BOSQUE COUNTY","BOSQUE","035","H1","2015",1937.6343215849,15869.356706447,"7761.104",0,485.232,0,0,66.273,7556.74770644703,533
"2542","TX","48","BOWIE COUNTY","BOWIE","037","H1","2015",9142.183792306,66692.91069654,"41341.734",0,2519.53,0,0,663.245,22168.40169654,2474
"2543","TX","48","BRAZORIA COUNTY","BRAZORIA","039","H1","2015",25493.837181548,154873.694396666,"80641.244",0,14268.015,0,0,1171.552,58792.8833966656,5390
"2544","TX","48","BRAZOS COUNTY","BRAZOS","041","H1","2015",9083.267804884,64725.1688690862,"34204.668",0,12324.251,0,0,797.416,17398.8338690862,2244
"2545","TX","48","BREWSTER COUNTY","BREWSTER","043","H1","2015",714.0130054414,5183.74175596112,"2501.182",0,245.339,0,0,4.793,2432.42775596112,199
"2546","TX","48","BRISCOE COUNTY","BRISCOE","045","H1","2015",101.5598716376,836.09763278955,"387.506",0,24.692,0,0,0.454,423.44563278955,48
"2547","TX","48","BROOKS COUNTY","BROOKS","047","H1","2015",407.749808704,3249.50203572453,"2217.481",0,103.873,0,0,0.934,927.214035724532,120
"2548","TX","48","BROWN COUNTY","BROWN","049","H1","2015",3093.3161908596,29378.6760674939,"13339.344",0,1363.221,0,0,161.066,14515.0450674939,1253
"2549","TX","48","BURLESON COUNTY","BURLESON","051","H1","2015",1320.138321743,11193.3685481306,"5786.986",0,300.373,0,0,12.084,5093.92554813061,448
"2550","TX","48","BURNET COUNTY","BURNET","053","H1","2015",4454.3195253831,29260.9946919095,"14212.001",0,997.716,0,0,472.92,13578.3576919095,1122
"2551","TX","48","CALDWELL COUNTY","CALDWELL","055","H1","2015",3043.6292317075,21071.5459845336,"12535.184",0,941.731,0,0,75.122,7519.5089845336,824
"2552","TX","48","CALHOUN COUNTY","CALHOUN","057","H1","2015",1640.787853729,11194.3601088485,"7116.88",0,360.493,0,0,103.576,3613.41110884852,437
"2553","TX","48","CALLAHAN COUNTY","CALLAHAN","059","H1","2015",1331.451747278,10903.978905124,"6596.094",0,288.283,0,0,24.036,3995.56590512398,437
"2554","TX","48","CAMERON COUNTY","CAMERON","061","H1","2015",17417.779656649,190774.746669334,"101338.149",0,11197.604,0,1443.73079,1077.034,75718.2288793336,6721
"2555","TX","48","CAMP COUNTY","CAMP","063","H1","2015",1045.9082443199,6809.39653161188,"4475.957",0,237.983,0,0,30.237,2065.21953161188,272
"2556","TX","48","CARSON COUNTY","CARSON","065","H1","2015",517.290993985,2782.71732063587,"1635.922",0,43.888,0,0,15.597,1087.31032063587,127
"2557","TX","48","CASS COUNTY","CASS","067","H1","2015",2833.9451620866,23424.4464499558,"14000.35",0,599.769,0,0,87.398,8736.92944995577,929
"2558","TX","48","CASTRO COUNTY","CASTRO","069","H1","2015",344.971081131,1953.61357303615,"881.634",0,63.423,0,0,24.966,983.59057303615,114
"2559","TX","48","CHAMBERS COUNTY","CHAMBERS","071","H1","2015",3643.9117606082,14856.9591759278,"6720.191",0,913.813,0,0,121.717,7101.23817592775,497
"2560","TX","48","CHEROKEE COUNTY","CHEROKEE","073","H1","2015",3507.08297433,19633.5467773541,"10893.015",0,466.946,0,0,485.378,7788.20777735414,886
"2561","TX","48","CHILDRESS COUNTY","CHILDRESS","075","H1","2015",505.3822541572,2335.9144593939,"1241.498",0,140.381,0,0,0.953,953.082459393899,140
"2562","TX","48","CLAY COUNTY","CLAY","077","H1","2015",1145.5699089516,4579.95210192737,"2865.819",0,137.419,0,0,96.917,1479.79710192737,270
"2563","TX","48","COCHRAN COUNTY","COCHRAN","079","H1","2015",179.6167596504,753.052665003493,"519.181",0,18.361,0,0,0,215.510665003493,42
"2564","TX","48","COKE COUNTY","COKE","081","H1","2015",295.1345307679,2002.67972157391,"1116.898",0,50.629,0,0,1.522,833.630721573912,100
"2565","TX","48","COLEMAN COUNTY","COLEMAN","083","H1","2015",750.5138719322,5446.98007661848,"3219.532",0,136.271,0,0,1.231,2089.94607661848,283
"2566","TX","48","COLLIN COUNTY","COLLIN","085","H1","2015",55014.69166706,219355.168234251,"128870.233",0,29054.973,0,0,3493.767,57936.1952342512,7378
"2567","TX","48","COLLINGSWORTH COUNTY","COLLINGSWORTH","087","H1","2015",220.4466810255,1275.23431889522,"548.421",0,2.038,0,0,10.913,713.862318895221,65
"2568","TX","48","COLORADO COUNTY","COLORADO","089","H1","2015",1570.720225302,7912.85697209643,"4068.126",0,247.243,0,0,28.747,3568.74097209643,342
"2569","TX","48","COMAL COUNTY","COMAL","091","H1","2015",16489.028490323,137007.035672408,"93686.885",0,11845.738,0,0,1491.88,29982.5326724082,3658
"2570","TX","48","COMANCHE COUNTY","COMANCHE","093","H1","2015",1059.8200768032,8885.95377576165,"4633.333",0,64.851,0,0,166.936,4020.83377576165,384
"2571","TX","48","CONCHO COUNTY","CONCHO","095","H1","2015",279.6495430045,1736.40017985479,"958.055",0,62.29,0,0,0.403,715.652179854794,75
"2572","TX","48","COOKE COUNTY","COOKE","097","H1","2015",3048.9682103135,13961.4973856255,"7632.614",0,485.923,0,0,218.96,5624.00038562548,700
"2573","TX","48","CORYELL COUNTY","CORYELL","099","H1","2015",12614.2752019444,147884.759609963,"98301.99",0,16607.539,0,0,510.907,32464.323609963,4177
"2574","TX","48","COTTLE COUNTY","COTTLE","101","H1","2015",106.7856963061,625.237457031501,"447.855",0,31.894,0,0,0.726,144.762457031501,19
"2575","TX","48","CRANE COUNTY","CRANE","103","H1","2015",286.8328160449,1401.72868197489,"733.816",0,42.786,0,0,10.541,614.585681974889,42
"2576","TX","48","CROCKETT COUNTY","CROCKETT","105","H1","2015",264.8105746528,769.735390396094,"327.811",0,26.561,0,0,0.303,415.060390396094,36
"2577","TX","48","CROSBY COUNTY","CROSBY","107","H1","2015",353.888293231,1670.80833322388,"983.02",0,108.081,0,0,0.222,579.485333223878,103
"2578","TX","48","CULBERSON COUNTY","CULBERSON","109","H1","2015",165.3136925571,1656.80023720993,"898.744",0,7.03,0,0,0,751.026237209934,62
"2579","TX","48","DALLAM COUNTY","DALLAM","111","H1","2015",397.8793404492,2529.16493781473,"1319.324",0,122.948,0,0,27.837,1059.05593781473,143
"2580","TX","48","DALLAS COUNTY","DALLAS","113","H1","2015",102946.64797256,932187.447100068,"397650.893",17225.43957,87392.41,0,10330.8432,9344.97,410242.891330068,29724
"2581","TX","48","DAWSON COUNTY","DAWSON","115","H1","2015",736.0746803624,3619.26956674946,"1993.665",0,129.322,0,0,14.829,1481.45356674946,169
"2582","TX","48","DEAF SMITH COUNTY","DEAF SMITH","117","H1","2015",673.9502290711,4518.04147072419,"1889.115",0,170.871,0,0,58.215,2399.84047072418,245
"2583","TX","48","DELTA COUNTY","DELTA","119","H1","2015",543.5588373375,3564.3605799511,"1928.067",0,166.167,0,0,11.321,1458.8055799511,185
"2584","TX","48","DENTON COUNTY","DENTON","121","H1","2015",45736.379633465,226624.024391077,"128387.443",0,37925.004,0,0,2799.763,57511.8143910766,8050
"2585","TX","48","DEWITT COUNTY","DE WITT","123","H1","2015",1609.8502008876,8880.90771527371,"5240.787",0,223.165,0,0,13.939,3403.01671527371,396
"2586","TX","48","DICKENS COUNTY","DICKENS","125","H1","2015",190.4470138574,1438.72455716176,"950.462",0,18.604,0,0,15.264,454.394557161756,57
"2587","TX","48","DIMMIT COUNTY","DIMMIT","127","H1","2015",463.0777424559,3591.18291222296,"2202.217",0,124.252,0,0,34.392,1230.32191222296,145
"2588","TX","48","DONLEY COUNTY","DONLEY","129","H1","2015",336.6179139802,2328.26078314295,"1157.265",0,38.368,0,0,10.353,1122.27478314295,112
"2589","TX","48","DUVAL COUNTY","DUVAL","131","H1","2015",706.6721478864,4592.70213709094,"2780.389",0,188.557,0,0,11.036,1612.72013709094,198
"2590","TX","48","EASTLAND COUNTY","EASTLAND","133","H1","2015",1440.8453361873,11807.7016768877,"7340.296",0,411.206,0,0,110.407,3945.7926768877,461
"2591","TX","48","ECTOR COUNTY","ECTOR","135","H1","2015",7360.7614001965,44642.4585832224,"21776.876",0,2764.712,0,0,282.747,19818.1235832224,1961
"2592","TX","48","EDWARDS COUNTY","EDWARDS","137","H1","2015",117.1407082812,1036.47854847834,"639.541",0,18.105,0,0,0.7,378.132548478341,43
"2593","TX","48","ELLIS COUNTY","EL PASO","139","H1","2015",47844.46458303,668736.262322765,"366199.883",280.54623,91607.703,0,2628.56225,3589.162,204430.405842765,22482
"2594","TX","48","EL PASO COUNTY","ELLIS","141","H1","2015",12875.53562617,82659.5607348268,"43854.855",0,6747.448,0,0,449.344,31607.9137348268,2905
"2595","TX","48","ERATH COUNTY","ERATH","143","H1","2015",2193.5747480587,14522.8586276951,"8197.631",0,1845.559,0,0,107.273,4372.39562769512,524
"2596","TX","48","FALLS COUNTY","FALLS","145","H1","2015",1217.9749447099,15658.3824765592,"6518.031",0,176.229,0,0,30.594,8933.52847655923,586
"2597","TX","48","FANNIN COUNTY","FANNIN","147","H1","2015",3117.659396311,45553.6941825109,"15886.006",165.62146,964.362,0,423.77201,154.063,27959.8697125109,1559
"2598","TX","48","FAYETTE COUNTY","FAYETTE","149","H1","2015",1798.993865926,12611.4735251312,"7469.403",0,343.765,0,0,118.991,4679.31452513116,558
"2599","TX","48","FISHER COUNTY","FISHER","151","H1","2015",342.05546991,2631.84861389146,"1529.024",0,25.569,0,0,0.487,1076.76861389146,92
"2600","TX","48","FLOYD COUNTY","FLOYD","153","H1","2015",302.7778400229,1824.27093099659,"949.763",0,119.993,0,0,38.816,715.698930996594,126
"2601","TX","48","FOARD COUNTY","FOARD","155","H1","2015",66.1332803145,810.814411606941,"524.914",0,15.764,0,0,0.178,269.958411606941,35
"2602","TX","48","FORT BEND COUNTY","FORT BEND","157","H1","2015",33447.382990187,196462.204660966,"104409.693",0,17648.912,0,0,2880.105,71523.4946609662,6866
"2603","TX","48","FRANKLIN COUNTY","FRANKLIN","159","H1","2015",925.8549958932,5261.28210573962,"2667.748",0,212.763,0,0,13.164,2367.60710573962,223
"2604","TX","48","FREESTONE COUNTY","FREESTONE","161","H1","2015",1481.477525299,10596.541505415,"5656.858",0,359.151,0,0,65.181,4515.35150541501,488
"2605","TX","48","FRIO COUNTY","FRIO","163","H1","2015",796.2927223199,6390.36760264297,"3420.271",0,253.415,0,0,50.385,2666.29660264297,212
"2606","TX","48","GAINES COUNTY","GAINES","165","H1","2015",529.5223137512,2429.67430166171,"1589.422",0,97.588,0,0,0.99,741.674301661709,129
"2607","TX","48","GALVESTON COUNTY","GALVESTON","167","H1","2015",23255.53739697,148224.116706603,"78859.815",0,13599.063,0,0,1121.626,54643.612706603,5693
"2608","TX","48","GARZA COUNTY","GARZA","169","H1","2015",313.8204276062,1215.88470191667,"651.125",0,111.363,0,0,5.728,447.668701916669,72
"2609","TX","48","GILLESPIE COUNTY","GILLESPIE","171","H1","2015",2743.183198638,17975.7552827633,"9736.058",0,347.496,0,0,447.076,7445.12528276325,735
"2610","TX","48","GLASSCOCK COUNTY","GLASSCOCK","173","H1","2015",73.6839999387,169.833358505645,"52.16",0,6.05,0,0,0,111.623358505645,19
"2611","TX","48","GOLIAD COUNTY","GOLIAD","175","H1","2015",643.262315896,3322.61485411268,"2301.336",0,62.067,0,0,25.092,934.119854112685,126
"2612","TX","48","GONZALES COUNTY","GONZALES","177","H1","2015",1388.0403387978,7311.7961189751,"4531.258",0,341.128,0,0,27.031,2412.37911897511,270
"2613","TX","48","GRAY COUNTY","GRAY","179","H1","2015",1795.7833106234,10418.5642715552,"4446.514",0,158.244,0,0,134.231,5679.57527155518,549
"2614","TX","48","GRAYSON COUNTY","GRAYSON","181","H1","2015",11475.52784374,82639.5674610358,"49189.113",0,3624.621,0,0,834.884,28990.9494610358,3638
"2615","TX","48","GREGG COUNTY","GREGG","183","H1","2015",9162.076723876,58822.2823235954,"34455.739",0,4765.867,0,0,500.183,19100.4933235954,2277
"2616","TX","48","GRIMES COUNTY","GRIMES","185","H1","2015",2655.4573804721,13188.9478263824,"7203.886",0,378.462,0,0,42.145,5564.45482638236,559
"2617","TX","48","GUADALUPE COUNTY","GUADALUPE","187","H1","2015",20848.566623408,229451.946462512,"154975.398",0,29585.934,0,0,1780.432,43110.1824625125,5255
"2618","TX","48","HALE COUNTY","HALE","189","H1","2015",1593.9559714525,11432.3523190634,"5997.27",0,855.901,0,0,72.554,4506.62731906342,500
"2619","TX","48","HALL COUNTY","HALL","191","H1","2015",268.7002279213,1929.44954466781,"786.047",0,44.616,0,0,0.104,1098.68254466781,80
"2620","TX","48","HAMILTON COUNTY","HAMILTON","193","H1","2015",708.0100718304,6254.86645746746,"2954.336",0,209.46,0,0,37.406,3053.66445746746,208
"2621","TX","48","HANSFORD COUNTY","HANSFORD","195","H1","2015",252.5411562254,1452.70109557519,"417.009",0,80.36,0,0,27.634,927.698095575187,70
"2622","TX","48","HARDEMAN COUNTY","HARDEMAN","197","H1","2015",247.880167555,1861.00422044611,"1090.47",0,54.761,0,0,3.575,712.198220446107,73
"2623","TX","48","HARDIN COUNTY","HARDIN","199","H1","2015",5343.0422918144,24036.8134698449,"14035.626",0,1292.652,0,0,90.725,8617.81046984486,1172
"2624","TX","48","HARRIS COUNTY","HARRIS","201","H1","2015",183402.74272507,1554840.78991235,"638763.903",1495.35858,164496.795,0,82699.18824,14087.81,653297.735092346,47501
"2625","TX","48","HARRISON COUNTY","HARRISON","203","H1","2015",4927.997338027,32282.0083011485,"16882.244",0,1228.398,0,0,311.706,13859.6603011485,1479
"2626","TX","48","HARTLEY COUNTY","HARTLEY","205","H1","2015",447.8611705227,750.745401491823,"223.517",0,22.577,0,0,10.643,494.008401491824,63
"2627","TX","48","HASKELL COUNTY","HASKELL","207","H1","2015",340.4513186945,2452.32010743924,"1185.444",0,50.09,0,0,40.165,1176.62110743924,99
"2628","TX","48","HAYS COUNTY","HAYS","209","H1","2015",13536.358486023,92636.8480604523,"52649.734",0,14299.555,0,0,970.297,24717.2620604523,2936
"2629","TX","48","HEMPHILL COUNTY","HEMPHILL","211","H1","2015",214.2814168447,598.154671957895,"315.795",0,24.957,0,0,0.471,256.931671957895,50
"2630","TX","48","HENDERSON COUNTY","HENDERSON","213","H1","2015",8540.991451165,49808.8452641613,"23809.323",0,1606.669,0,0,366.901,24025.9522641613,2193
"2631","TX","48","HIDALGO COUNTY","HIDALGO","215","H1","2015",23374.362520728,238922.69129761,"132017.51",0,13820.879,0,0,1351.309,91732.9932976098,8787
"2632","TX","48","HILL COUNTY","HILL","217","H1","2015",3152.792854754,26233.4480704397,"13771.424",0,693.895,0,0,233.439,11534.6900704397,1008
"2633","TX","48","HOCKLEY COUNTY","HOCKLEY","219","H1","2015",1326.683006093,7872.92898076896,"4880.657",0,596.495,0,0,75.156,2320.62098076896,371
"2634","TX","48","HOOD COUNTY","HOOD","221","H1","2015",5979.7763970902,33721.9373102525,"20545.497",0,1704.615,0,0,432.873,11038.9523102525,1571
"2635","TX","48","HOPKINS COUNTY","HOPKINS","223","H1","2015",2654.9659246298,18304.988074374,"9608.301",0,789.334,0,0,47.448,7859.90507437398,796
"2636","TX","48","HOUSTON COUNTY","HOUSTON","225","H1","2015",2385.2656213065,14622.432817792,"8686.172",0,437.156,0,0,182.318,5316.78681779204,594
"2637","TX","48","HOWARD COUNTY","HOWARD","227","H1","2015",2554.573211064,34862.7383251542,"14480.639",119.74655,873.771,0,820.86769,207.236,18360.4780851542,1364
"2638","TX","48","HUDSPETH COUNTY","HUDSPETH","229","H1","2015",127.7611260337,1635.22059397408,"1023.938",0,42.959,0,0,0,568.323593974085,58
"2639","TX","48","HUNT COUNTY","HUNT","231","H1","2015",8147.32518247,53413.9390098642,"25215.819",0,4135.67,0,0,373.948,23688.5020098642,2236
"2640","TX","48","HUTCHINSON COUNTY","HUTCHINSON","233","H1","2015",1770.190090672,13373.1803723934,"5275.69",0,232.674,0,0,108.553,7756.26337239341,647
"2641","TX","48","IRION COUNTY","IRION","235","H1","2015",148.2292114498,726.835195589201,"564.41",0,0,0,0,0.011,162.414195589201,30
"2642","TX","48","JACK COUNTY","JACK","237","H1","2015",622.1873668843,2311.93528895253,"1443.486",0,66.771,0,0,43.677,758.001288952534,109
"2643","TX","48","JACKSON COUNTY","JACKSON","239","H1","2015",1152.399311543,4665.64362693605,"2855.51",0,211.55,0,0,75.912,1522.67162693605,224
