"","State","StateFP","CountyName","GDXCountyName","CountyFP","ClassFP","FY","VetPop","TotX","CP","Cons","EduVoc","Loan","GOE","InsInd","MedCare","Uniques"
"8382","VT","50","ADDISON COUNTY","ADDISON","001","H1","2009",2871.24040526019,7407.61424181796,"3674.06414729231",0,158.948595013519,0,0,285.587341537098,3289.01415797503,599.258970277124
"8383","VT","50","BENNINGTON COUNTY","BENNINGTON","003","H1","2007",4257.17110484284,12584.3071577759,"4679.57446649788",0,1557.40454442396,0,0,441.685908151913,5905.64223870211,1231
"8384","VT","50","BENNINGTON COUNTY","BENNINGTON","003","H1","2008",4160.13691064692,13086.2618700427,"5107.65799565775",0,1440.00941295911,0,0,294.428237387445,6244.1662240384,1213.30723912921
"8385","VT","50","BENNINGTON COUNTY","BENNINGTON","003","H1","2009",4079.30577474568,13756.3053000613,"5625.99228585059",0,1677.67602347788,0,0,248.908349678035,6203.72864105479,1209.52269626885
"8386","VT","50","CALEDONIA COUNTY","CALEDONIA","005","H1","2009",3103.63084048879,12137.0086073305,"5629.10832101613",0,212.363995306952,0,0,147.011005414427,6148.52528559296,874.377863142248
"8387","VT","50","CALEDONIA COUNTY","CALEDONIA","005","H1","2008",3155.23303498547,11010.9765464576,"4963.17873650181",0,172.346972544452,0,0,219.863082007113,5655.58775540425,940.238091328488
"8388","VT","50","CALEDONIA COUNTY","CALEDONIA","005","H1","2007",3194.96919468778,10774.3261414655,"4762.45986519677",0,155.61247239244,0,0,256.309505482765,5599.94429839348,974
"8389","VT","50","CHITTENDEN COUNTY","CHITTENDEN","007","H1","2008",10517.7672543549,24057.4233292911,"13694.862184275",0,943.261738336281,0,0,1052.99370941152,8366.30569726833,2120.53697193233
"8390","VT","50","CHITTENDEN COUNTY","CHITTENDEN","007","H1","2009",10302.1772606518,26127.6725466763,"15559.6735737461",0,1408.7952354755,0,0,768.601713546101,8390.60202390855,2034.87937486423
"8391","VT","50","CHITTENDEN COUNTY","CHITTENDEN","007","H1","2007",10733.3935163645,21328.0164244053,"12065.5476807175",0,1008.81448869678,0,0,1043.28959296842,7210.3646620226,2054
"8392","VT","50","ESSEX COUNTY","ESSEX","009","H1","2008",716.090374509293,3347.90265489533,"1680.80395347772",0,29.4082992843416,0,0,14.7436207742943,1622.94678135898,309.078266192024
"8393","VT","50","ESSEX COUNTY","ESSEX","009","H1","2007",731.235968857974,2847.60388308626,"1446.48431601153",0,38.1650153829948,0,0,30.0422788420602,1332.91227284968,291
"8394","VT","50","ESSEX COUNTY","ESSEX","009","H1","2009",699.524661813031,4228.75844365635,"2076.01085000739",0,51.9497284900047,0,0,22.4074371221738,2078.39042803679,319.137915723544
"8395","VT","50","FRANKLIN COUNTY","FRANKLIN","011","H1","2007",4345.15939510412,7594.73116330155,"4535.68185466719",0,118.047384459219,0,0,45.8355282326646,2895.16639594248,932
"8396","VT","50","FRANKLIN COUNTY","FRANKLIN","011","H1","2008",4317.09231459499,8796.14588205441,"5224.16865902406",0,105.486488921961,0,0,87.2406379086731,3379.25009619972,956.242143946845
"8397","VT","50","FRANKLIN COUNTY","FRANKLIN","011","H1","2009",4287.1974820115,10463.8136826265,"6080.93519239832",0,149.638643782271,0,0,273.009369296484,3960.23047714939,942.407262105261
"8398","VT","50","GRAND ISLE COUNTY","GRAND ISLE","013","H1","2009",677.239543309238,2426.67611469275,"1308.8324031274",0,146.325296842657,0,0,16.6548269691817,954.863587753514,146.063121302939
"8399","VT","50","GRAND ISLE COUNTY","GRAND ISLE","013","H1","2007",707.873078516259,1717.7115198439,"966.616581290257",0,59.6626859460195,0,0,29.007131408758,662.425121198867,136
"8400","VT","50","GRAND ISLE COUNTY","GRAND ISLE","013","H1","2008",687.589184527123,1910.32336712359,"1092.73429895054",0,78.8993756938184,0,0,3.09487766429007,735.594814814943,147.037233431157
"8401","VT","50","LAMOILLE COUNTY","LAMOILLE","015","H1","2008",1986.45546229159,4272.16748755165,"2495.40755370043",0,79.3451695108705,0,0,54.8645214465157,1642.55024289383,419.10612794323
"8402","VT","50","LAMOILLE COUNTY","LAMOILLE","015","H1","2007",2020.54764884024,4154.5496793311,"2316.90289830319",0,111.402770307468,0,0,89.2147066139376,1637.0293041065,426
"8403","VT","50","LAMOILLE COUNTY","LAMOILLE","015","H1","2009",1954.65909678664,5915.17186830143,"2849.27664475153",0,143.970258306256,0,0,367.378129408146,2554.5468358355,422.182446505754
"8404","VT","50","ORANGE COUNTY","ORANGE","017","H1","2008",2687.27661710109,11734.5704675323,"4679.10650705174",0,140.567907470499,0,0,83.0135311561456,6831.88252185393,953.241384080903
"8405","VT","50","ORANGE COUNTY","ORANGE","017","H1","2007",2721.8375932585,11117.5548078466,"4401.48068483105",0,153.337405143614,0,0,226.02419202593,6336.71252584602,964
"8406","VT","50","ORANGE COUNTY","ORANGE","017","H1","2009",2649.20526662698,13287.2566174717,"5483.26635356704",0,202.196540882375,0,0,170.565196501225,7431.22852652108,876.378727817631
"8407","VT","50","ORLEANS COUNTY","ORLEANS","019","H1","2008",2590.44183007008,10688.9405653546,"5818.09415360812",0,179.948247782986,0,0,135.890260736517,4555.00790322698,853.21605521617
"8408","VT","50","ORLEANS COUNTY","ORLEANS","019","H1","2007",2644.10856556595,9455.45807181803,"4604.67385660425",0,240.663200266361,0,0,77.5790493781519,4532.54196556927,873
"8409","VT","50","ORLEANS COUNTY","ORLEANS","019","H1","2009",2522.39526102929,11167.3750931023,"6157.98148741427",0,258.93792299126,0,0,291.179565456947,4459.27611723978,856.370081063804
"8410","VT","50","RUTLAND COUNTY","RUTLAND","021","H1","2007",6088.04348670051,16152.3635311286,"8132.96230366716",0,384.367349976081,0,0,497.908915845715,7137.12496163969,1720
"8411","VT","50","RUTLAND COUNTY","RUTLAND","021","H1","2009",5860.12372077209,20797.5598760849,"10306.9487965256",0,512.832319384827,0,0,342.421862401252,9635.35689777322,1676.72459797072
"8412","VT","50","RUTLAND COUNTY","RUTLAND","021","H1","2008",5969.65281060336,17478.0437915302,"8803.25815716777",0,375.934691060531,0,0,568.386031602134,7730.46491169974,1739.4404689577
"8413","VT","50","WASHINGTON COUNTY","WASHINGTON","023","H1","2009",4868.26542646388,17512.1127407786,"8766.9047574779",0,945.163331434611,0,0,330.155611649059,7469.88904021705,1121.48465055201
"8414","VT","50","WASHINGTON COUNTY","WASHINGTON","023","H1","2007",5170.79403736921,13551.0386144752,"6766.46941169252",0,586.790396040784,0,0,406.15584769968,5791.62295904219,1154
"8415","VT","50","WASHINGTON COUNTY","WASHINGTON","023","H1","2008",5023.88467353711,15222.7442744632,"7761.8034897189",0,500.350749923423,0,0,451.509905864581,6509.08012895626,1126.28520301689
"8416","VT","50","WINDHAM COUNTY","WINDHAM","025","H1","2009",3751.86809154385,28562.3842856608,"6315.80517824443",0,14129.360858075,0,0,344.991304902522,7772.22694443883,1087.46995107051
"8417","VT","50","WINDHAM COUNTY","WINDHAM","025","H1","2007",3990.75084031218,23114.5374944435,"5178.73353225516",0,10899.1319291776,0,0,551.189504458574,6485.48252855217,1124
"8418","VT","50","WINDHAM COUNTY","WINDHAM","025","H1","2008",3875.23416891901,22205.9887843037,"5555.12711769987",0,10577.5519471533,0,0,204.256859134747,5869.05286031579,1105.2798839553
"8419","VT","50","WINDSOR COUNTY","WINDSOR","027","H1","2008",5711.38956376435,39896.9753373928,"10949.7443707476",395.28592,2879.46862654599,0,4293.59065,430.270885083584,20948.6148850156,2410.61042564006
"8420","VT","50","WINDSOR COUNTY","WINDSOR","027","H1","2007",5826.36895249954,36298.1290741745,"9787.75966843925",11.86286,2842.93620963735,0,2909.55755,489.16567056849,20256.8471155294,2392
"8421","VT","50","WINDSOR COUNTY","WINDSOR","027","H1","2009",5594.86591221741,46439.2708639512,"12303.6674151098",2286.12532,2480.33800848965,0,5358.39109,476.278750155679,23534.470280196,2026.87591616269
"8422","VA","51","ACCOMACK COUNTY","ACCOMACK","001","H1","2007",4213.72715777117,6877.08454093277,"4073.71903228347",0,196.395808994052,0,0,245.234928160103,2361.73477149515,578
"8423","VA","51","ACCOMACK COUNTY","ACCOMACK","001","H1","2009",4243.03900070711,8544.18919325933,"5257.55072475649",0,320.530151530527,0,0,399.443399925403,2566.6649170469,597.258105601742
"8424","VA","51","ACCOMACK COUNTY","ACCOMACK","001","H1","2008",4237.30915741164,6943.68010036418,"4370.21769213041",0,193.889277586648,0,0,166.447058393381,2213.12607225374,567.376815162485
"8425","VA","51","ALBEMARLE COUNTY","ALBEMARLE","003","H1","2008",7354.61107887187,12364.1973653466,"7028.04118889301",0,613.120467365494,0,0,970.175046263529,3752.86066282453,677.171476414241
"8426","VA","51","ALBEMARLE COUNTY","ALBEMARLE","003","H1","2009",7298.57532719246,13805.0309513297,"8052.21472121006",0,1207.96543867966,0,0,623.248973136501,3921.60181830351,729.315174177001
"8427","VA","51","ALBEMARLE COUNTY","ALBEMARLE","003","H1","2007",7423.70352157558,10293.4571736616,"6109.37923250849",0,516.64662415987,0,0,814.584019040386,2852.84729795283,589
"8428","VA","51","ALLEGHANY COUNTY","ALLEGHANY","005","H1","2009",1981.43616251903,7239.28880165036,"2985.26639677765",0,177.004819082617,0,0,81.113185404335,3995.90440038576,518.223950924124
"8429","VA","51","ALLEGHANY COUNTY","ALLEGHANY","005","H1","2007",1999.06288806254,4921.20622765625,"2364.76823294096",0,109.066457746119,0,0,80.1924215938222,2367.17911537535,414
"8430","VA","51","ALLEGHANY COUNTY","ALLEGHANY","005","H1","2008",1991.53493321624,6199.06662480279,"2628.48933525334",0,101.192633697767,0,0,51.7979112087209,3417.58674464296,425.107647675114
"8431","VA","51","AMELIA COUNTY","AMELIA","007","H1","2009",1364.2290815549,4709.39963986096,"1913.27611462809",0,99.3816725656618,0,0,123.68090648668,2573.06094618053,315.136186372778
"8432","VA","51","AMELIA COUNTY","AMELIA","007","H1","2008",1349.81946209437,4638.38904631798,"1656.6532929073",0,49.6609023038619,0,0,163.116208298065,2768.95864280875,297.075226728256
"8433","VA","51","AMELIA COUNTY","AMELIA","007","H1","2007",1336.75880614423,3698.39233896203,"1496.81940404902",0,50.3627313374966,0,0,30.5953576156024,2120.61484595991,305
"8434","VA","51","AMHERST COUNTY","AMHERST","009","H1","2007",3007.76916152752,6602.06505008378,"3805.5445591449",0,217.476337463797,0,0,157.402418408797,2421.64173506629,627
"8435","VA","51","AMHERST COUNTY","AMHERST","009","H1","2009",2965.78558852394,9502.77246742179,"4737.87534663439",0,269.841123189648,0,0,272.495106719279,4222.56089087846,713.308256773939
"8436","VA","51","AMHERST COUNTY","AMHERST","009","H1","2008",2993.80183166747,7375.12587039838,"4104.67520287346",0,216.028323099003,0,0,151.575087681851,2902.84725674407,632.160078425111
"8437","VA","51","APPOMATTOX COUNTY","APPOMATTOX","011","H1","2009",1487.86606259742,4396.99343484591,"2661.21800464631",0,176.854463085488,0,0,57.7175738822085,1501.2033932319,244.105490396692
"8438","VA","51","APPOMATTOX COUNTY","APPOMATTOX","011","H1","2007",1461.65163436728,3839.56113673048,"2022.93402364858",0,97.4765500979068,0,0,67.0955562420418,1652.05500674195,232
"8439","VA","51","APPOMATTOX COUNTY","APPOMATTOX","011","H1","2008",1477.68031823794,3947.3660036745,"2205.4930005078",0,98.8623624066856,0,0,25.4578966356929,1617.55274412433,266.067374780189
"8440","VA","51","ARLINGTON COUNTY","ARLINGTON","013","H1","2008",13806.0101611548,29860.1981986834,"19248.1810505099",0,2957.64587520021,0,0,1688.66462720876,5965.70664576457,989.250502472207
"8441","VA","51","ARLINGTON COUNTY","ARLINGTON","013","H1","2007",14110.5676938781,26544.769457989,"16864.3222674311",0,3092.34864089213,0,0,1880.73186764951,4707.36668201623,979
"8442","VA","51","ARLINGTON COUNTY","ARLINGTON","013","H1","2009",13502.1637736425,34991.4949177804,"22625.9081337167",0,3609.83867042336,0,0,1364.84974535337,7390.89836828695,966.417638209853
"8443","VA","51","AUGUSTA COUNTY","AUGUSTA","015","H1","2008",7256.9690207034,16125.4947578312,"9552.58167342488",0,342.547489034845,0,0,324.845039688364,5905.52055568306,1371.34725873549
"8444","VA","51","AUGUSTA COUNTY","AUGUSTA","015","H1","2009",7283.84837682869,18612.8726396296,"11107.6691886574",0,530.651869768768,0,0,72.759858937269,6901.79172226619,1384.59835536484
"8445","VA","51","AUGUSTA COUNTY","AUGUSTA","015","H1","2007",7220.37485049311,14671.8423587705,"8578.13251290207",0,306.453871062575,0,0,461.959795707922,5325.29617909792,1402
"8446","VA","51","BATH COUNTY","BATH","017","H1","2008",504.168455232826,1414.48825996984,"717.827046756405",0,27.8039800347113,0,0,147.727293144366,521.129940034355,95.0240624214961
"8447","VA","51","BATH COUNTY","BATH","017","H1","2007",492.940440922342,862.290658775649,"610.121550462981",0,19.3916245335916,0,0,23.7683852680458,209.009098511031,67
"8448","VA","51","BATH COUNTY","BATH","017","H1","2009",507.344513516898,1532.86921697398,"869.385708836657",0,29.294598330384,0,0,2.03577922383607,632.153130583103,109.047124808358
"8449","VA","51","BEDFORD COUNTY","BEDFORD","019","H1","2007",7315.91146407591,21819.235306233,"10528.0301683918",0,470.532643151035,0,0,636.592668204575,10184.0798264856,1566
"8450","VA","51","BEDFORD COUNTY","BEDFORD","019","H1","2009",7668.88671195218,26449.3254245811,"13669.6443755257",0,729.896100455245,0,0,226.461351245818,11823.3235973544,1632.7055751123
"8451","VA","51","BEDFORD COUNTY","BEDFORD","019","H1","2008",7484.84356982145,24540.9165624427,"11649.4087845602",0,524.076673526637,0,0,385.809817966112,11981.6212863897,1596.40424868113
"8452","VA","51","BLAND COUNTY","BLAND","021","H1","2009",843.29474310999,3410.49018393699,"1685.20011377639",0,44.7252525644971,0,0,3.03609777689405,1677.52871981921,172.074362082914
"8453","VA","51","BLAND COUNTY","BLAND","021","H1","2008",845.436251165604,2718.91125998451,"1499.56629776435",0,27.8433357270734,0,0,11.1599759750114,1180.34165051807,154.039006451688
"8454","VA","51","BLAND COUNTY","BLAND","021","H1","2007",847.546304609484,2314.7249938855,"1323.81728330144",0,66.0829653181252,0,0,29.3901859662022,895.434559299737,141
"8455","VA","51","BOTETOURT COUNTY","BOTETOURT","023","H1","2008",3839.09597142463,14720.1990117963,"5530.87758864663",0,248.543905976776,0,0,178.426148888261,8762.35136828464,872.220867700469
"8456","VA","51","BOTETOURT COUNTY","BOTETOURT","023","H1","2007",3766.06939034217,13684.9294859437,"5213.93631547224",0,301.680787738365,0,0,192.91147586963,7976.40090686342,839
"8457","VA","51","BOTETOURT COUNTY","BOTETOURT","023","H1","2009",3909.12330843376,17271.9092245097,"6506.43145545482",0,378.975255124006,0,0,278.424059984715,10108.0784539461,892.385645220693
"8458","VA","51","BRUNSWICK COUNTY","BRUNSWICK","025","H1","2008",1851.92457461858,5514.35768555439,"2780.92505878077",0,111.530382113885,0,0,14.2873767003204,2607.61486795942,418.105874654583
"8459","VA","51","BRUNSWICK COUNTY","BRUNSWICK","025","H1","2009",1861.43549225633,6921.71987756888,"3284.63182463904",0,126.906081561245,0,0,53.0879062065939,3457.094065162,399.172502738852
"8460","VA","51","BRUNSWICK COUNTY","BRUNSWICK","025","H1","2007",1842.71295614998,6002.66603182889,"2571.24354844743",0,174.917358268111,0,0,64.0531229163361,3192.45200219701,415
"8461","VA","51","BUCHANAN COUNTY","BUCHANAN","027","H1","2008",1289.14868996934,7060.95021401177,"5224.48375901414",0,153.287527141736,0,0,22.976571323889,1660.20235653201,394.099795727047
"8462","VA","51","BUCHANAN COUNTY","BUCHANAN","027","H1","2007",1304.71828340589,6094.04520930757,"4119.56593160925",0,165.967684696735,0,0,23.7833874047604,1784.72820559683,361
"8463","VA","51","BUCHANAN COUNTY","BUCHANAN","027","H1","2009",1270.76694601619,7926.86607270052,"5794.99154602292",0,216.014696203162,0,0,30.8433908360216,1885.01643963842,344.148724165828
"8464","VA","51","BUCKINGHAM COUNTY","BUCKINGHAM","029","H1","2008",1372.00941200943,4167.81355036952,"2577.70627818465",0,92.7080252175178,0,0,101.362525498938,1396.03672146841,184.046605111108
"8465","VA","51","BUCKINGHAM COUNTY","BUCKINGHAM","029","H1","2007",1367.20601899207,3378.87783015214,"2301.51301168225",0,63.2937454914694,0,0,46.8666750961762,967.204397882243,126
"8466","VA","51","BUCKINGHAM COUNTY","BUCKINGHAM","029","H1","2009",1378.55191074827,5540.29212423571,"2938.63354192537",0,121.434699275571,0,0,71.2740558357079,2408.94982719905,231.099870006704
"8467","VA","51","CAMPBELL COUNTY","CAMPBELL","031","H1","2007",5174.95582418155,13567.4692098707,"7343.39792169845",0,422.770194372646,0,0,307.499796380068,5493.80129741952,1174
"8468","VA","51","CAMPBELL COUNTY","CAMPBELL","031","H1","2009",5044.95323366241,17204.8746685243,"9029.43756328508",0,747.664868430568,0,0,99.4937539879634,7328.27848282065,1299.56160666108
"8469","VA","51","CAMPBELL COUNTY","CAMPBELL","031","H1","2008",5105.84232067493,14503.9753599987,"7851.23025336759",0,428.67060824432,0,0,169.269595474668,6054.80490291214,1178.29837402655
"8470","VA","51","CAROLINE COUNTY","CAROLINE","033","H1","2009",2989.95924899789,11095.9507806217,"5047.53316304894",0,585.894464028014,0,0,210.571621093327,5251.95153245145,544.2351917041
"8471","VA","51","CAROLINE COUNTY","CAROLINE","033","H1","2007",2878.88179157237,7651.36572819774,"3495.95941609775",0,409.848148467366,0,0,64.3831699240557,3681.17499370857,523
"8472","VA","51","CAROLINE COUNTY","CAROLINE","033","H1","2008",2933.17432223011,8223.14232178121,"4103.78836709655",0,407.883389383052,0,0,79.2021648501838,3632.26840045142,523.132469962552
"8473","VA","51","CARROLL COUNTY","CARROLL","035","H1","2009",2565.70673975877,12978.3020587709,"6044.56301900089",0,400.491937694762,0,0,156.683035689755,6376.56406638549,1005.43449937982
"8474","VA","51","CARROLL COUNTY","CARROLL","035","H1","2007",2584.71153438952,9599.76128637535,"4670.36717857225",0,308.330105101844,0,0,117.867787596233,4503.19621510502,863
"8475","VA","51","CARROLL COUNTY","CARROLL","035","H1","2008",2577.01378713807,10100.6505603911,"5267.00669570929",0,321.187338395214,0,0,72.1059994210814,4440.35052686552,977.247463008439
"8476","VA","51","CHARLES CITY COUNTY","CHARLES CITY","036","H1","2007",723.781330472882,2251.09241751143,"1017.895900041",0,44.4503798979183,0,0,16.3163238907174,1172.42981368179,150
"8477","VA","51","CHARLES CITY COUNTY","CHARLES CITY","036","H1","2008",726.614466037193,2569.21036434009,"1184.42232905982",0,125.067965841283,0,0,11.0538054035878,1248.66626403541,146.03698014251
"8478","VA","51","CHARLES CITY COUNTY","CHARLES CITY","036","H1","2009",736.355543961551,2641.02459055372,"1257.30411332347",0,142.484606456154,0,0,18.0137648768399,1223.22210589725,142.061391952173
"8479","VA","51","CHARLOTTE COUNTY","CHARLOTTE","037","H1","2009",854.089434777857,5523.98276330716,"2712.40516428934",0,35.9689241280681,0,0,17.6826082451629,2757.92606664459,316.13661871047
"8480","VA","51","CHARLOTTE COUNTY","CHARLOTTE","037","H1","2008",877.754369124991,4211.17507686585,"2323.17933162141",0,39.8612985821393,0,0,28.9699266158849,1819.16452004642,311.078772769319
"8481","VA","51","CHARLOTTE COUNTY","CHARLOTTE","037","H1","2007",897.490341378332,4493.7267477245,"2264.52861061189",0,40.7286185293422,0,0,53.5346247945588,2134.93489378871,331
"8482","VA","51","CHESTERFIELD COUNTY","CHESTERFIELD","041","H1","2008",29441.8770999945,87803.9279683978,"44348.7883358242",0,3643.11725942204,0,0,1885.04604914693,37926.9763240046,5333.35053506755
"8483","VA","51","CHESTERFIELD COUNTY","CHESTERFIELD","041","H1","2007",28775.4559511127,80088.5047523264,"38622.7353155246",0,3743.9588189573,0,0,1803.22482852759,35918.5857893169,5220
"8484","VA","51","CHESTERFIELD COUNTY","CHESTERFIELD","041","H1","2009",30072.2903803256,107677.635730577,"53198.5695045133",0,5311.60270400006,0,0,2164.48712349183,47002.976398572,5343.30911560955
"8485","VA","51","CLARKE COUNTY","CLARKE","043","H1","2007",1720.42532267509,3421.67862584188,"1233.78185647782",0,76.6789110391823,0,0,171.869478913837,1939.34837941104,248
"8486","VA","51","CLARKE COUNTY","CLARKE","043","H1","2008",1739.25234483451,4035.18116448725,"1457.01112401424",0,97.4340678415346,0,0,116.317736421752,2364.41823620972,260.065855048305
"8487","VA","51","CLARKE COUNTY","CLARKE","043","H1","2009",1743.61259387632,4046.69677006295,"1711.20782859055",0,109.662522900627,0,0,24.6651458039371,2201.16127276784,243.105058059
"8488","VA","51","CRAIG COUNTY","CRAIG","045","H1","2008",505.263609040659,2763.56724322424,"1157.04343710916",0,484.24239562662,0,0,15.1517211052328,1107.12968938323,153.038753163041
"8489","VA","51","CRAIG COUNTY","CRAIG","045","H1","2009",516.377042575835,3572.81331928057,"1484.75390139837",0,680.464912987883,0,0,21.0681101798249,1386.52639471449,161.069606368309
"8490","VA","51","CRAIG COUNTY","CRAIG","045","H1","2007",500.990752646087,2431.40170371635,"965.462778164707",0,568.325081189316,0,0,17.3624728909437,880.251371471388,153
"8491","VA","51","CULPEPER COUNTY","CULPEPER","047","H1","2008",3991.20797636473,7146.71836863918,"4003.289846492",14.05171,303.143451283588,0,783.80387,301.53467641895,1740.89481444464,387.098022706516
"8492","VA","51","CULPEPER COUNTY","CULPEPER","047","H1","2009",4014.12723033302,8542.74995305157,"4787.59217079143",22,405.361007415017,0,879.94685,198.692534578407,2249.15739026672,410.177258453457
"8493","VA","51","CULPEPER COUNTY","CULPEPER","047","H1","2007",3968.43804116916,6306.05249877159,"3609.09680694031",22.401,284.347836323855,0,804.33158,218.083060991708,1367.79221451572,377
"8494","VA","51","CUMBERLAND COUNTY","CUMBERLAND","049","H1","2009",614.482437810094,2969.86357027665,"1325.41494254623",0,52.9810140367605,0,0,13.2023162399704,1578.26529745368,210.090790915185
"8495","VA","51","CUMBERLAND COUNTY","CUMBERLAND","049","H1","2008",635.339302113895,2766.51364370821,"1116.3390026845",0,21.7249245317474,0,0,53.5427614164781,1574.90695507548,223.056483368354
"8496","VA","51","CUMBERLAND COUNTY","CUMBERLAND","049","H1","2007",660.615712411918,3133.11528636095,"994.213838900562",0,26.1467456432531,0,0,38.7605205580945,2073.99418125904,320
"8497","VA","51","DICKENSON COUNTY","DICKENSON","051","H1","2008",1202.67859137425,7643.58573159654,"4667.65030987655",0,1078.28170370633,0,0,12.6279796337995,1885.02573837985,420.106381231877
"8498","VA","51","DICKENSON COUNTY","DICKENSON","051","H1","2009",1208.45337671547,9151.01424568108,"5136.13818618323",0,1427.97863984955,0,0,3.53246334873249,2583.36495629957,423.182878843445
"8499","VA","51","DICKENSON COUNTY","DICKENSON","051","H1","2007",1198.58171789216,7838.38370742308,"4464.06997576657",0,1023.61849354519,0,0,81.7616450941615,2268.93359301716,424
"8500","VA","51","DINWIDDIE COUNTY","DINWIDDIE","053","H1","2008",2397.02450026026,10826.6166198789,"5822.40650448488",0,282.225883833953,0,0,133.809435693055,4588.17479586698,598.151466611102
"8501","VA","51","DINWIDDIE COUNTY","DINWIDDIE","053","H1","2007",2412.68918682732,9666.15827037433,"5120.71259323311",0,260.359835112884,0,0,122.137395705187,4162.94844632315,591
"8502","VA","51","DINWIDDIE COUNTY","DINWIDDIE","053","H1","2009",2379.20628221339,13644.2895894494,"7035.4544420157",0,450.325619524536,0,0,16.5865150840702,6141.92301282512,631.272805083248
"8503","VA","51","ESSEX COUNTY","ESSEX","057","H1","2007",942.960271208871,2977.26743808724,"1404.54711664676",0,37.6271748022327,0,0,88.1575560467874,1446.93559059146,225
"8504","VA","51","ESSEX COUNTY","ESSEX","057","H1","2008",932.915238049942,3273.73323575477,"1588.4334445545",0,14.2966781661227,0,0,40.3901471585941,1630.61296587555,222.056230079707
"8505","VA","51","ESSEX COUNTY","ESSEX","057","H1","2009",917.135219124009,4276.20129358259,"1851.84460484983",0,120.969977351062,0,0,124.149534392074,2179.23717698962,209.090358577494
"8506","VA","51","FAIRFAX COUNTY","FAIRFAX (CITY)","059","H1","2009",2183.22643627991,4390.41852350199,"2890.78253526113",0,459.638159000053,0,0,427.199662370224,612.798166870582,101.043666106827
"8507","VA","51","FAIRFAX COUNTY","FAIRFAX (CITY)","059","H1","2008",2163.82749543038,3540.49296814582,"2416.77146125653",0,342.385572691636,0,0,140.268137110277,641.067797087372,124.031407792269
"8508","VA","51","FAUQUIER COUNTY","FAUQUIER","061","H1","2009",7676.77582959082,11176.7736651081,"7102.31592660885",0,605.204513139258,0,0,476.20857096185,2993.04465439811,462.199740013408
"8509","VA","51","FAUQUIER COUNTY","FAUQUIER","061","H1","2007",7523.75960819158,8053.2475474019,"4796.2877358302",0,323.399979633732,0,0,466.141391281484,2467.41844065648,426
"8510","VA","51","FAUQUIER COUNTY","FAUQUIER","061","H1","2008",7599.54796551492,9148.77913406757,"5759.12915199444",0,458.857793489942,0,0,298.140162031159,2632.65202655203,435.110180561587
"8511","VA","51","FLOYD COUNTY","FLOYD","063","H1","2009",1341.83602479137,6916.60936121092,"2781.532898985",0,871.348548776684,0,0,140.031691535686,3123.69622191354,392.169476375013
"8512","VA","51","FLOYD COUNTY","FLOYD","063","H1","2008",1321.8374108448,5632.49973300335,"2541.64463571596",0,652.861314497346,0,0,108.191086615931,2329.80269617411,381.096502974632
"8513","VA","51","FLOYD COUNTY","FLOYD","063","H1","2007",1308.58330461595,4888.73798215567,"2387.1590937375",0,768.446003775956,0,0,19.8898328561173,1713.2430517861,364
"8514","VA","51","FLUVANNA COUNTY","FLUVANNA","065","H1","2009",2606.84535754948,5426.27799935776,"3523.8839847281",0,287.192546584779,0,0,147.178437687772,1468.02303035711,324.140077412
"8515","VA","51","FLUVANNA COUNTY","FLUVANNA","065","H1","2008",2631.19110946672,4929.00176406097,"3086.87960137079",0,237.625717450378,0,0,180.249092492843,1424.24735274696,296.074973439609
"8516","VA","51","FLUVANNA COUNTY","FLUVANNA","065","H1","2007",2645.50432339881,4859.51303767993,"2809.21296030603",0,278.567816947643,0,0,116.53259742864,1655.19966299762,313
"8517","VA","51","FRANKLIN COUNTY","FRANKLIN (CITY)","067","H1","2009",880.174332176983,2419.2157811267,"1402.98467981724",0,173.761014856938,0,0,29.2169805552645,813.253105897254,142.061391952173
"8518","VA","51","FRANKLIN COUNTY","FRANKLIN (CITY)","067","H1","2008",875.393540952916,1978.84598656619,"1231.47792061303",0,75.6006298651023,0,0,11.4313853250479,660.336050763007,119.030141349032
"8519","VA","51","FREDERICK COUNTY","FREDERICK","069","H1","2007",7355.13820142247,15780.5749370468,"7221.11418798875",0,590.972181288743,0,0,432.128546922313,7536.36002084698,1461
"8520","VA","51","FREDERICK COUNTY","FREDERICK","069","H1","2009",7569.10013929892,22485.0853912309,"9886.3928981932",0,1074.85598902691,0,0,336.131193991104,11187.7053100197,1530.66147666778
"8521","VA","51","FREDERICK COUNTY","FREDERICK","069","H1","2008",7471.28571175286,19540.3513266027,"8468.23114927523",0,610.686580825749,0,0,274.887975788998,10186.5456207128,1537.38930465094
"8522","VA","51","GILES COUNTY","GILES","071","H1","2007",1706.44138254058,5958.17391422786,"3042.17331591932",0,315.502161425502,0,0,92.9172339550823,2507.58120292796,408
"8523","VA","51","GILES COUNTY","GILES","071","H1","2008",1719.61941322671,6470.55017358017,"3336.9860386706",0,257.510461388492,0,0,81.8572502229057,2794.19642329817,406.102835190815
"8524","VA","51","GILES COUNTY","GILES","071","H1","2009",1721.86638731974,7113.06067464819,"3703.91691072567",0,316.042883045626,0,0,53.8704543227041,3039.2304265542,402.173799751927
"8525","VA","51","GLOUCESTER COUNTY","GLOUCESTER","073","H1","2007",5526.52370926585,13282.9280272075,"8164.75671958344",0,1278.58902513141,0,0,263.838577828561,3575.74370466406,561
